t,px,py,pz,vx,vy,vz,epx,epy,epz,target_speed,target_alt,target_heading,throttle,aileron,elevator,rudder
75.94,1073.39,0,-112.111,14.1549,0,-0.16,1072.72,-1.08001,-112.051,18,120,3.14019,0.2156,0.12,0.08,0
75.95,1073.53,0,-112.112,14.156,0,-0.16,1072.86,-1.08181,-112.051,18,120,3.14019,0.215622,0.12,0.08,0
75.96,1073.67,0,-112.114,14.1562,0,-0.16,1073,-1.0836,-112.05,18,120,3.14019,0.215082,0.12,0.08,0
75.97,1073.81,0,-112.115,14.1508,0,-0.16,1073.14,-1.0854,-112.053,18,120,3.14019,0.214736,0.12,0.08,0
75.98,1073.95,0,-112.117,14.1474,0,-0.16,1073.28,-1.08719,-112.049,18,120,3.14019,0.213866,0.12,0.08,0
75.99,1074.1,0,-112.119,14.1387,0,-0.16,1073.45,-1.16149,-112.086,18,120,3.14009,0.205363,0.12,0.08,0
76,1074.24,0,-112.12,14.0536,0,-0.16,1073.6,-1.16352,-112.1,18,120,3.14009,0.214144,0.12,0.08,0
76.01,1074.38,0,-112.122,14.1414,0,-0.16,1073.74,-1.16555,-112.066,18,120,3.14009,0.213864,0.12,0.08,0
76.02,1074.52,0,-112.123,14.1386,0,-0.16,1073.88,-1.16759,-112.09,18,120,3.14008,0.213899,0.12,0.08,0
76.03,1074.66,0,-112.125,14.139,0,-0.16,1074.02,-1.16963,-112.131,18,120,3.14008,0.214015,0.12,0.08,0
76.04,1074.8,0,-112.127,14.1401,0,-0.16,1074.16,-1.17166,-112.149,18,120,3.14008,0.214243,0.12,0.08,0
76.05,1074.94,0,-112.128,14.1424,0,-0.16,1074.3,-1.17369,-112.154,18,120,3.14008,0.214656,0.12,0.08,0
76.06,1075.08,0,-112.13,14.1466,0,-0.16,1074.44,-1.17573,-112.147,18,120,3.14007,0.214555,0.12,0.08,0
76.07,1075.23,0,-112.131,14.1455,0,-0.16,1074.58,-1.17776,-112.145,18,120,3.14007,0.214084,0.12,0.08,0
76.08,1075.37,0,-112.133,14.1408,0,-0.16,1074.72,-1.1798,-112.143,18,120,3.14007,0.213423,0.12,0.08,0
76.09,1075.51,0,-112.135,14.1342,0,-0.16,1074.87,-1.18184,-112.139,18,120,3.14007,0.21286,0.12,0.08,0
76.1,1075.65,0,-112.136,14.1286,0,-0.16,1075.01,-1.18387,-112.175,18,120,3.14007,0.214503,0.12,0.08,0
76.11,1075.79,0,-112.138,14.145,0,-0.16,1075.15,-1.18589,-112.175,18,120,3.14006,0.214266,0.12,0.08,0
76.12,1075.93,0,-112.139,14.1427,0,-0.16,1075.29,-1.18792,-112.187,18,120,3.14006,0.2137,0.12,0.08,0
76.13,1076.07,0,-112.141,14.137,0,-0.16,1075.43,-1.18993,-112.172,18,120,3.14006,0.213145,0.12,0.08,0
76.14,1076.22,0,-112.143,14.1315,0,-0.16,1075.57,-1.19194,-112.176,18,120,3.14006,0.215136,0.12,0.08,0
76.15,1076.36,0,-112.144,14.1514,0,-0.16,1075.71,-1.19395,-112.171,18,120,3.14005,0.215423,0.12,0.08,0
76.16,1076.5,0,-112.146,14.1542,0,-0.16,1075.85,-1.19596,-112.135,18,120,3.14005,0.21475,0.12,0.08,0
76.17,1076.64,0,-112.147,14.1475,0,-0.16,1075.99,-1.19795,-112.163,18,120,3.14005,0.212478,0.12,0.08,0
76.18,1076.78,0,-112.149,14.1248,0,-0.16,1076.14,-1.19995,-112.142,18,120,3.14005,0.213835,0.12,0.08,0
76.19,1076.92,0,-112.151,14.1383,0,-0.16,1076.05,-1.06592,-112.144,18,120,3.14022,0.285262,0.12,0.08,0
76.2,1077.07,0,-112.152,14.8526,0,-0.16,1076.19,-1.06741,-112.153,18,120,3.14022,0.217984,0.12,0.08,0
76.21,1077.21,0,-112.154,14.1798,0,-0.16,1076.33,-1.0689,-112.192,18,120,3.14022,0.216865,0.12,0.08,0
76.22,1077.35,0,-112.155,14.1686,0,-0.16,1076.47,-1.0704,-112.215,18,120,3.14021,0.215861,0.12,0.08,0
76.23,1077.5,0,-112.157,14.1586,0,-0.16,1076.61,-1.07188,-112.249,18,120,3.14021,0.219261,0.12,0.08,0
76.24,1077.64,0,-112.159,14.1926,0,-0.16,1076.75,-1.07338,-112.245,18,120,3.14021,0.217628,0.12,0.08,0
76.25,1077.78,0,-112.16,14.1763,0,-0.16,1076.9,-1.07487,-112.264,18,120,3.14021,0.217604,0.12,0.08,0
76.26,1077.92,0,-112.162,14.176,0,-0.16,1077.04,-1.07636,-112.223,18,120,3.14021,0.217051,0.12,0.08,0
76.27,1078.06,0,-112.163,14.1705,0,-0.16,1077.18,-1.07784,-112.247,18,120,3.14021,0.217502,0.12,0.08,0
76.28,1078.21,0,-112.165,14.175,0,-0.16,1077.32,-1.07933,-112.248,18,120,3.1402,0.217386,0.12,0.08,0
76.29,1078.35,0,-112.167,14.1739,0,-0.16,1077.46,-1.08083,-112.258,18,120,3.1402,0.217877,0.12,0.08,0
76.3,1078.49,0,-112.168,14.1788,0,-0.16,1077.6,-1.08234,-112.24,18,120,3.1402,0.216338,0.12,0.08,0
76.31,1078.63,0,-112.17,14.1634,0,-0.16,1077.74,-1.08385,-112.243,18,120,3.1402,0.21699,0.12,0.08,0
76.32,1078.77,0,-112.171,14.1699,0,-0.16,1077.88,-1.08534,-112.264,18,120,3.1402,0.217448,0.12,0.08,0
76.33,1078.91,0,-112.173,14.1745,0,-0.16,1078.02,-1.08686,-112.253,18,120,3.1402,0.219371,0.12,0.08,0
76.34,1079.06,0,-112.175,14.1937,0,-0.16,1078.16,-1.08836,-112.245,18,120,3.14019,0.217633,0.12,0.08,0
76.35,1079.2,0,-112.176,14.1763,0,-0.16,1078.3,-1.08987,-112.272,18,120,3.14019,0.218194,0.12,0.08,0
76.36,1079.34,0,-112.178,14.1819,0,-0.16,1078.44,-1.09136,-112.283,18,120,3.14019,0.2166,0.12,0.08,0
76.37,1079.48,0,-112.179,14.166,0,-0.16,1078.58,-1.09286,-112.284,18,120,3.14019,0.21774,0.12,0.08,0
76.38,1079.62,0,-112.181,14.1774,0,-0.16,1078.72,-1.09436,-112.29,18,120,3.14019,0.21661,0.12,0.08,0
76.39,1079.76,0,-112.183,14.1661,0,-0.16,1078.94,-0.528396,-112.343,18,120,3.14091,0.200926,0.12,0.0501675,0
76.4,1079.9,0,-112.184,14.0093,0,-0.100335,1079.08,-0.52792,-112.337,18,120,3.14092,0.216071,0.12,0.10486,0
76.41,1080.05,0,-112.186,14.1607,0,-0.209721,1079.22,-0.527436,-112.335,18,120,3.14092,0.217159,0.12,0.08,0
76.42,1080.19,0,-112.187,14.1716,0,-0.16,1079.36,-0.52696,-112.336,18,120,3.14092,0.215294,0.12,0.08,0
76.43,1080.33,0,-112.189,14.1529,0,-0.16,1079.5,-0.526487,-112.361,18,120,3.14092,0.21563,0.12,0.08,0
76.44,1080.47,0,-112.19,14.1563,0,-0.16,1079.64,-0.526025,-112.352,18,120,3.14092,0.218089,0.12,0.08,0
76.45,1080.61,0,-112.192,14.1809,0,-0.16,1079.78,-0.525562,-112.338,18,120,3.14092,0.215722,0.12,0.08,0
76.46,1080.75,0,-112.194,14.1572,0,-0.16,1079.92,-0.525096,-112.344,18,120,3.14092,0.215616,0.12,0.08,0
76.47,1080.9,0,-112.195,14.1562,0,-0.16,1080.06,-0.524626,-112.346,18,120,3.14092,0.217186,0.12,0.08,0
76.48,1081.04,0,-112.197,14.1719,0,-0.16,1080.21,-0.524161,-112.365,18,120,3.14092,0.217062,0.12,0.08,0
76.49,1081.18,0,-112.198,14.1706,0,-0.16,1080.35,-0.523698,-112.398,18,120,3.14092,0.217097,0.12,0.08,0
76.5,1081.32,0,-112.2,14.171,0,-0.16,1080.49,-0.523231,-112.383,18,120,3.14092,0.216207,0.12,0.08,0
76.51,1081.46,0,-112.202,14.1621,0,-0.16,1080.63,-0.522765,-112.352,18,120,3.14092,0.217813,0.12,0.08,0
76.52,1081.6,0,-112.203,14.1781,0,-0.16,1080.77,-0.522298,-112.338,18,120,3.14092,0.216384,0.12,0.08,0
76.53,1081.75,0,-112.205,14.1638,0,-0.16,1080.91,-0.521832,-112.352,18,120,3.14092,0.217702,0.12,0.08,0
76.54,1081.89,0,-112.206,14.177,0,-0.16,1081.05,-0.521359,-112.344,18,120,3.14093,0.217082,0.12,0.08,0
76.55,1082.03,0,-112.208,14.1708,0,-0.16,1081.19,-0.520896,-112.34,18,120,3.14093,0.217158,0.12,0.08,0
76.56,1082.17,0,-112.21,14.1716,0,-0.16,1081.33,-0.520425,-112.332,18,120,3.14093,0.216163,0.12,0.08,0
76.57,1082.31,0,-112.211,14.1616,0,-0.16,1081.47,-0.519939,-112.29,18,120,3.14093,0.217334,0.12,0.08,0
76.58,1082.45,0,-112.213,14.1733,0,-0.16,1081.61,-0.519458,-112.285,18,120,3.14093,0.217289,0.12,0.08,0
76.59,1082.6,0,-112.214,14.1729,0,-0.16,1082.15,-0.571776,-112.283,18,120,3.14086,0.0871113,0.12,0.08,0
76.6,1082.73,0,-112.216,12.8711,0,-0.16,1082.29,-0.571437,-112.334,18,120,3.14086,0.211648,0.12,0.0540445,0
76.61,1082.87,0,-112.217,14.1165,0,-0.108089,1082.43,-0.571114,-112.318,18,120,3.14086,0.209286,0.12,0.10163,0
76.62,1083.01,0,-112.219,14.0929,0,-0.203259,1082.57,-0.570803,-112.316,18,120,3.14086,0.211139,0.12,0.08,0
76.63,1083.15,0,-112.221,14.1114,0,-0.16,1082.72,-0.570489,-112.283,18,120,3.14086,0.21035,0.12,0.08,0
76.64,1083.29,0,-112.222,14.1035,0,-0.16,1082.86,-0.570174,-112.284,18,120,3.14086,0.210305,0.12,0.08,0
76.65,1083.43,0,-112.224,14.103,0,-0.16,1083,-0.569863,-112.281,18,120,3.14086,0.212056,0.12,0.08,0
76.66,1083.57,0,-112.226,14.1206,0,-0.16,1083.14,-0.569561,-112.29,18,120,3.14087,0.210741,0.12,0.08,0
76.67,1083.71,0,-112.227,14.1074,0,-0.16,1083.28,-0.56925,-112.288,18,120,3.14087,0.211541,0.12,0.08,0
76.68,1083.85,0,-112.229,14.1154,0,-0.16,1083.43,-0.568936,-112.27,18,120,3.14087,0.211678,0.12,0.08,0
76.69,1083.99,0,-112.23,14.1168,0,-0.16,1083.57,-0.56862,-112.268,18,120,3.14087,0.211035,0.12,0.08,0
76.7,1084.14,0,-112.232,14.1103,0,-0.16,1083.71,-0.568312,-112.274,18,120,3.14087,0.212633,0.12,0.08,0
76.71,1084.28,0,-112.234,14.1263,0,-0.16,1083.85,-0.568005,-112.269,18,120,3.14087,0.212016,0.12,0.08,0
76.72,1084.42,0,-112.235,14.1202,0,-0.16,1083.99,-0.567691,-112.298,18,120,3.14087,0.210849,0.12,0.08,0
76.73,1084.56,0,-112.237,14.1085,0,-0.16,1084.13,-0.567381,-112.33,18,120,3.14087,0.21122,0.12,0.08,0
76.74,1084.7,0,-112.238,14.1122,0,-0.16,1084.28,-0.567068,-112.293,18,120,3.14087,0.210083,0.12,0.08,0
76.75,1084.84,0,-112.24,14.1008,0,-0.16,1084.42,-0.566743,-112.296,18,120,3.14087,0.21018,0.12,0.08,0
76.76,1084.98,0,-112.242,14.1018,0,-0.16,1084.56,-0.566426,-112.308,18,120,3.14087,0.209109,0.12,0.08,0
76.77,1085.12,0,-112.243,14.0911,0,-0.16,1084.7,-0.56611,-112.305,18,120,3.14087,0.211665,0.12,0.08,0
76.78,1085.26,0,-112.245,14.1166,0,-0.16,1084.84,-0.565792,-112.3,18,120,3.14087,0.209799,0.12,0.08,0
76.79,1085.41,0,-112.246,14.098,0,-0.16,1085.2,-0.390374,-112.319,18,120,3.1411,0.155804,0.12,0.08,0
76.8,1085.54,0,-112.248,13.558,0,-0.16,1085.35,-0.389455,-112.362,18,120,3.1411,0.207063,0.12,0.0711218,0
76.81,1085.68,0,-112.249,14.0706,0,-0.142244,1085.49,-0.388534,-112.383,18,120,3.1411,0.20804,0.12,0.0873985,0
76.82,1085.82,0,-112.251,14.0804,0,-0.174797,1085.63,-0.387606,-112.395,18,120,3.1411,0.207694,0.12,0.08,0
76.83,1085.96,0,-112.253,14.0769,0,-0.16,1085.77,-0.38668,-112.388,18,120,3.1411,0.208148,0.12,0.08,0
76.84,1086.1,0,-112.254,14.0815,0,-0.16,1085.92,-0.38574,-112.394,18,120,3.1411,0.207715,0.12,0.08,0
76.85,1086.25,0,-112.256,14.0771,0,-0.16,1086.06,-0.384781,-112.381,18,120,3.1411,0.206425,0.12,0.08,0
76.86,1086.39,0,-112.258,14.0642,0,-0.16,1086.2,-0.383831,-112.356,18,120,3.1411,0.208462,0.12,0.08,0
76.87,1086.53,0,-112.259,14.0846,0,-0.16,1086.34,-0.382885,-112.361,18,120,3.14111,0.207456,0.12,0.08,0
76.88,1086.67,0,-112.261,14.0746,0,-0.16,1086.49,-0.381941,-112.371,18,120,3.14111,0.207582,0.12,0.08,0
76.89,1086.81,0,-112.262,14.0758,0,-0.16,1086.63,-0.380997,-112.36,18,120,3.14111,0.207321,0.12,0.08,0
76.9,1086.95,0,-112.264,14.0732,0,-0.16,1086.77,-0.38005,-112.376,18,120,3.14111,0.208095,0.12,0.08,0
76.91,1087.09,0,-112.266,14.0809,0,-0.16,1086.91,-0.379099,-112.378,18,120,3.14111,0.209048,0.12,0.08,0
76.92,1087.23,0,-112.267,14.0905,0,-0.16,1087.06,-0.37815,-112.36,18,120,3.14111,0.20773,0.12,0.08,0
76.93,1087.37,0,-112.269,14.0773,0,-0.16,1087.2,-0.377192,-112.351,18,120,3.14111,0.208429,0.12,0.08,0
76.94,1087.51,0,-112.27,14.0843,0,-0.16,1087.34,-0.376237,-112.315,18,120,3.14111,0.206311,0.12,0.08,0
76.95,1087.65,0,-112.272,14.0631,0,-0.16,1087.48,-0.375272,-112.325,18,120,3.14112,0.208376,0.12,0.08,0
76.96,1087.79,0,-112.274,14.0838,0,-0.16,1087.63,-0.3743,-112.333,18,120,3.14112,0.207942,0.12,0.08,0
76.97,1087.93,0,-112.275,14.0794,0,-0.16,1087.77,-0.373323,-112.329,18,120,3.14112,0.208865,0.12,0.08,0
76.98,1088.08,0,-112.277,14.0887,0,-0.16,1087.91,-0.372353,-112.345,18,120,3.14112,0.207372,0.12,0.08,0
76.99,1088.22,0,-112.278,14.0737,0,-0.16,1088.24,-0.371859,-112.363,18,120,3.14112,0.153774,0.12,0.08,0
77,1088.35,0,-112.28,13.5377,0,-0.16,1088.39,-0.370924,-112.351,18,120,3.14112,0.204381,0.12,0.08,0
77.01,1088.49,0,-112.282,14.0438,0,-0.16,1088.53,-0.369994,-112.359,18,120,3.14112,0.205601,0.12,0.08,0
77.02,1088.63,0,-112.283,14.056,0,-0.16,1088.67,-0.369073,-112.365,18,120,3.14112,0.205545,0.12,0.08,0
77.03,1088.77,0,-112.285,14.0554,0,-0.16,1088.81,-0.368145,-112.404,18,120,3.14113,0.20571,0.12,0.0783319,0
77.04,1088.91,0,-112.286,14.0571,0,-0.156664,1088.96,-0.367214,-112.419,18,120,3.14113,0.206736,0.12,0.0813901,0
77.05,1089.05,0,-112.288,14.0674,0,-0.16278,1089.1,-0.36629,-112.432,18,120,3.14113,0.204911,0.12,0.08,0
77.06,1089.19,0,-112.29,14.0491,0,-0.16,1089.24,-0.365381,-112.415,18,120,3.14113,0.205374,0.12,0.08,0
77.07,1089.34,0,-112.291,14.0537,0,-0.16,1089.39,-0.364479,-112.392,18,120,3.14113,0.205068,0.12,0.08,0
77.08,1089.48,0,-112.293,14.0507,0,-0.16,1089.53,-0.363571,-112.412,18,120,3.14113,0.205188,0.12,0.08,0
77.09,1089.62,0,-112.294,14.0519,0,-0.16,1089.67,-0.362672,-112.415,18,120,3.14113,0.20588,0.12,0.08,0
77.1,1089.76,0,-112.296,14.0588,0,-0.16,1089.81,-0.361769,-112.429,18,120,3.14113,0.206307,0.12,0.08,0
77.11,1089.9,0,-112.298,14.0631,0,-0.16,1089.96,-0.360863,-112.439,18,120,3.14114,0.205496,0.12,0.08,0
77.12,1090.04,0,-112.299,14.055,0,-0.16,1090.1,-0.359957,-112.432,18,120,3.14114,0.206418,0.12,0.08,0
77.13,1090.18,0,-112.301,14.0642,0,-0.16,1090.24,-0.359044,-112.409,18,120,3.14114,0.205155,0.12,0.08,0
77.14,1090.32,0,-112.302,14.0516,0,-0.16,1090.39,-0.358137,-112.412,18,120,3.14114,0.205098,0.12,0.08,0
77.15,1090.46,0,-112.304,14.051,0,-0.16,1090.53,-0.357241,-112.414,18,120,3.14114,0.205425,0.12,0.08,0
77.16,1090.6,0,-112.306,14.0543,0,-0.16,1090.67,-0.356341,-112.375,18,120,3.14114,0.204785,0.12,0.08,0
77.17,1090.74,0,-112.307,14.0479,0,-0.16,1090.81,-0.35544,-112.367,18,120,3.14114,0.204865,0.12,0.08,0
77.18,1090.88,0,-112.309,14.0487,0,-0.16,1090.96,-0.354535,-112.357,18,120,3.14114,0.204447,0.12,0.08,0
77.19,1091.02,0,-112.31,14.0445,0,-0.16,1090.99,-0.848454,-112.36,18,120,3.14052,0.250808,0.12,0.08,0
77.2,1091.17,0,-112.312,14.5081,0,-0.16,1091.13,-0.849199,-112.386,18,120,3.14052,0.206886,0.12,0.08,0
77.21,1091.31,0,-112.314,14.0689,0,-0.16,1091.28,-0.849942,-112.393,18,120,3.14052,0.207614,0.12,0.08,0
77.22,1091.45,0,-112.315,14.0761,0,-0.16,1091.42,-0.850683,-112.413,18,120,3.14052,0.208992,0.12,0.08,0
77.23,1091.59,0,-112.317,14.0899,0,-0.16,1091.56,-0.851414,-112.383,18,120,3.14052,0.206419,0.12,0.08,0
77.24,1091.73,0,-112.318,14.0642,0,-0.16,1091.7,-0.852142,-112.382,18,120,3.14052,0.207519,0.12,0.08,0
77.25,1091.87,0,-112.32,14.0752,0,-0.16,1091.85,-0.852883,-112.396,18,120,3.14052,0.207864,0.12,0.08,0
77.26,1092.01,0,-112.322,14.0786,0,-0.16,1091.99,-0.853615,-112.384,18,120,3.14051,0.207819,0.12,0.08,0
77.27,1092.15,0,-112.323,14.0782,0,-0.16,1092.13,-0.854352,-112.37,18,120,3.14051,0.207548,0.12,0.08,0
77.28,1092.29,0,-112.325,14.0755,0,-0.16,1092.27,-0.855078,-112.341,18,120,3.14051,0.207893,0.12,0.08,0
77.29,1092.43,0,-112.326,14.0789,0,-0.16,1092.42,-0.855805,-112.323,18,120,3.14051,0.206252,0.12,0.08,0
77.3,1092.57,0,-112.328,14.0625,0,-0.16,1092.56,-0.856522,-112.317,18,120,3.14051,0.209208,0.12,0.08,0
77.31,1092.72,0,-112.33,14.0921,0,-0.16,1092.7,-0.857227,-112.308,18,120,3.14051,0.207261,0.12,0.08,0
77.32,1092.86,0,-112.331,14.0726,0,-0.16,1092.84,-0.857941,-112.31,18,120,3.14051,0.205212,0.12,0.08,0
77.33,1093,0,-112.333,14.0521,0,-0.16,1092.99,-0.858632,-112.277,18,120,3.14051,0.207639,0.12,0.08,0
77.34,1093.14,0,-112.334,14.0764,0,-0.16,1093.13,-0.859329,-112.283,18,120,3.14051,0.206718,0.12,0.08,0
77.35,1093.28,0,-112.336,14.0672,0,-0.16,1093.27,-0.860016,-112.305,18,120,3.14051,0.207231,0.12,0.08,0
77.36,1093.42,0,-112.338,14.0723,0,-0.16,1093.41,-0.86069,-112.287,18,120,3.14051,0.207784,0.12,0.08,0
77.37,1093.56,0,-112.339,14.0778,0,-0.16,1093.56,-0.861361,-112.31,18,120,3.14051,0.205042,0.12,0.08,0
77.38,1093.7,0,-112.341,14.0504,0,-0.16,1093.7,-0.862033,-112.31,18,120,3.14051,0.208006,0.12,0.08,0
77.39,1093.84,0,-112.342,14.0801,0,-0.16,1093.71,-0.734316,-112.322,18,120,3.14067,0.263173,0.12,0.08,0
77.4,1093.99,0,-112.344,14.6317,0,-0.16,1093.86,-0.734661,-112.309,18,120,3.14067,0.211828,0.12,0.08,0
77.41,1094.13,0,-112.346,14.1183,0,-0.16,1094,-0.734998,-112.29,18,120,3.14067,0.210959,0.12,0.08,0
77.42,1094.27,0,-112.347,14.1096,0,-0.16,1094.14,-0.735345,-112.292,18,120,3.14067,0.210929,0.12,0.08,0
77.43,1094.41,0,-112.349,14.1093,0,-0.16,1094.28,-0.735686,-112.26,18,120,3.14067,0.211222,0.12,0.08,0
77.44,1094.55,0,-112.35,14.1122,0,-0.16,1094.42,-0.736019,-112.29,18,120,3.14067,0.209828,0.12,0.08,0
77.45,1094.69,0,-112.352,14.0983,0,-0.16,1094.57,-0.736345,-112.301,18,120,3.14067,0.209747,0.12,0.08,0
77.46,1094.83,0,-112.354,14.0975,0,-0.16,1094.71,-0.73667,-112.3,18,120,3.14067,0.210793,0.12,0.08,0
77.47,1094.97,0,-112.355,14.1079,0,-0.16,1094.85,-0.736995,-112.282,18,120,3.14067,0.211417,0.12,0.08,0
77.48,1095.12,0,-112.357,14.1142,0,-0.16,1094.99,-0.737313,-112.283,18,120,3.14067,0.209879,0.12,0.08,0
77.49,1095.26,0,-112.358,14.0988,0,-0.16,1095.13,-0.737632,-112.264,18,120,3.14066,0.21091,0.12,0.08,0
77.5,1095.4,0,-112.36,14.1091,0,-0.16,1095.28,-0.737945,-112.261,18,120,3.14066,0.211222,0.12,0.08,0
77.51,1095.54,0,-112.362,14.1122,0,-0.16,1095.42,-0.738257,-112.246,18,120,3.14066,0.209356,0.12,0.08,0
77.52,1095.68,0,-112.363,14.0936,0,-0.16,1095.56,-0.73857,-112.23,18,120,3.14066,0.209968,0.12,0.08,0
77.53,1095.82,0,-112.365,14.0997,0,-0.16,1095.7,-0.738877,-112.223,18,120,3.14066,0.211846,0.12,0.08,0
77.54,1095.96,0,-112.366,14.1185,0,-0.16,1095.84,-0.739189,-112.253,18,120,3.14066,0.210973,0.12,0.08,0
77.55,1096.1,0,-112.368,14.1097,0,-0.16,1095.99,-0.739492,-112.25,18,120,3.14066,0.210159,0.12,0.08,0
77.56,1096.24,0,-112.37,14.1016,0,-0.16,1096.13,-0.739814,-112.227,18,120,3.14066,0.209013,0.12,0.08,0
77.57,1096.39,0,-112.371,14.0901,0,-0.16,1096.27,-0.74014,-112.21,18,120,3.14066,0.209591,0.12,0.08,0
77.58,1096.53,0,-112.373,14.0959,0,-0.16,1096.41,-0.740458,-112.249,18,120,3.14066,0.210385,0.12,0.08,0
77.59,1096.67,0,-112.374,14.1038,0,-0.16,1096.81,-0.920825,-112.215,18,120,3.14044,0.117961,0.12,0.08,0
77.6,1096.8,0,-112.376,13.1796,0,-0.16,1096.95,-0.921501,-112.189,18,120,3.14044,0.205559,0.12,0.08,0
77.61,1096.94,0,-112.378,14.0556,0,-0.16,1097.1,-0.922166,-112.213,18,120,3.14044,0.20549,0.12,0.08,0
77.62,1097.08,0,-112.379,14.0549,0,-0.16,1097.24,-0.922819,-112.212,18,120,3.14044,0.206522,0.12,0.08,0
77.63,1097.22,0,-112.381,14.0652,0,-0.16,1097.38,-0.923482,-112.21,18,120,3.14043,0.207828,0.12,0.08,0
77.64,1097.36,0,-112.382,14.0783,0,-0.16,1097.53,-0.924139,-112.206,18,120,3.14043,0.206683,0.12,0.08,0
77.65,1097.5,0,-112.384,14.0668,0,-0.16,1097.67,-0.924791,-112.24,18,120,3.14043,0.205804,0.12,0.08,0
77.66,1097.64,0,-112.386,14.058,0,-0.16,1097.81,-0.925451,-112.236,18,120,3.14043,0.206323,0.12,0.08,0
77.67,1097.78,0,-112.387,14.0632,0,-0.16,1097.95,-0.926109,-112.254,18,120,3.14043,0.205334,0.12,0.08,0
77.68,1097.92,0,-112.389,14.0533,0,-0.16,1098.1,-0.926764,-112.246,18,120,3.14043,0.205846,0.12,0.08,0
77.69,1098.06,0,-112.39,14.0585,0,-0.16,1098.24,-0.927427,-112.234,18,120,3.14043,0.205533,0.12,0.08,0
77.7,1098.2,0,-112.392,14.0553,0,-0.16,1098.38,-0.928089,-112.237,18,120,3.14043,0.205919,0.12,0.08,0
77.71,1098.35,0,-112.394,14.0592,0,-0.16,1098.53,-0.928735,-112.221,18,120,3.14043,0.205537,0.12,0.08,0
77.72,1098.49,0,-112.395,14.0554,0,-0.16,1098.67,-0.929375,-112.241,18,120,3.14043,0.206218,0.12,0.08,0
77.73,1098.63,0,-112.397,14.0622,0,-0.16,1098.81,-0.930009,-112.264,18,120,3.14043,0.206034,0.12,0.08,0
77.74,1098.77,0,-112.398,14.0603,0,-0.16,1098.95,-0.930642,-112.281,18,120,3.14043,0.205214,0.12,0.08,0
77.75,1098.91,0,-112.4,14.0521,0,-0.16,1099.1,-0.931275,-112.287,18,120,3.14043,0.206396,0.12,0.08,0
77.76,1099.05,0,-112.402,14.064,0,-0.16,1099.24,-0.93189,-112.331,18,120,3.14043,0.208052,0.12,0.070472,0
77.77,1099.19,0,-112.403,14.0805,0,-0.140944,1099.38,-0.932495,-112.315,18,120,3.14043,0.206428,0.12,0.08794,0
77.78,1099.33,0,-112.405,14.0643,0,-0.17588,1099.53,-0.933091,-112.338,18,120,3.14043,0.207138,0.12,0.08,0
77.79,1099.47,0,-112.406,14.0714,0,-0.16,1099.6,-0.914337,-112.349,18,120,3.14045,0.229514,0.12,0.08,0
77.8,1099.61,0,-112.408,14.2951,0,-0.16,1099.74,-0.914722,-112.379,18,120,3.14045,0.206223,0.12,0.08,0
77.81,1099.75,0,-112.41,14.0622,0,-0.16,1099.88,-0.915114,-112.394,18,120,3.14045,0.207524,0.12,0.08,0
77.82,1099.89,0,-112.411,14.0752,0,-0.16,1100.02,-0.915502,-112.398,18,120,3.14045,0.206408,0.12,0.08,0
77.83,1100.04,0,-112.413,14.0641,0,-0.16,1100.17,-0.915878,-112.398,18,120,3.14045,0.207653,0.12,0.08,0
77.84,1100.18,0,-112.414,14.0765,0,-0.16,1100.31,-0.916257,-112.39,18,120,3.14045,0.206073,0.12,0.08,0
77.85,1100.32,0,-112.416,14.0607,0,-0.16,1100.45,-0.916639,-112.355,18,120,3.14045,0.207536,0.12,0.08,0
77.86,1100.46,0,-112.418,14.0754,0,-0.16,1100.59,-0.917017,-112.346,18,120,3.14045,0.208268,0.12,0.08,0
77.87,1100.6,0,-112.419,14.0827,0,-0.16,1100.74,-0.917393,-112.331,18,120,3.14045,0.208181,0.12,0.08,0
77.88,1100.74,0,-112.421,14.0818,0,-0.16,1100.88,-0.917768,-112.353,18,120,3.14045,0.209012,0.12,0.08,0
77.89,1100.88,0,-112.422,14.0901,0,-0.16,1101.02,-0.918155,-112.391,18,120,3.14045,0.207156,0.12,0.0781806,0
77.9,1101.02,0,-112.424,14.0716,0,-0.156361,1101.16,-0.918533,-112.397,18,120,3.14045,0.207361,0.12,0.0815161,0
77.91,1101.16,0,-112.426,14.0736,0,-0.163032,1101.31,-0.918919,-112.384,18,120,3.14045,0.20665,0.12,0.08,0
77.92,1101.3,0,-112.427,14.0665,0,-0.16,1101.45,-0.919312,-112.39,18,120,3.14045,0.20663,0.12,0.08,0
77.93,1101.44,0,-112.429,14.0663,0,-0.16,1101.59,-0.919704,-112.377,18,120,3.14045,0.206063,0.12,0.08,0
77.94,1101.58,0,-112.43,14.0606,0,-0.16,1101.73,-0.920077,-112.368,18,120,3.14045,0.2063,0.12,0.08,0
77.95,1101.72,0,-112.432,14.063,0,-0.16,1101.88,-0.920454,-112.367,18,120,3.14044,0.207004,0.12,0.08,0
77.96,1101.87,0,-112.434,14.07,0,-0.16,1102.02,-0.920833,-112.372,18,120,3.14044,0.20756,0.12,0.08,0
77.97,1102.01,0,-112.435,14.0756,0,-0.16,1102.16,-0.921213,-112.381,18,120,3.14044,0.206718,0.12,0.08,0
